case_nr,case_link,case_address,month
"BG Telfs, 6 S 55/09i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f8c71800f00ba72dc1257a6c006f1aff!OpenDocument,6410,2009-12-01
"BG Favoriten, 41 S 125/09g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3538ec208952f191c1257a6c00580435!OpenDocument,1100,2009-12-01
"BG Güssing, 4 S 26/09f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/35bce56399a323b5c1257a6c006425c3!OpenDocument,7533,2009-12-01
"BG Ferlach, 2 S 17/09y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/60569c05d3aea525c1257a6c006c4bdd!OpenDocument,9162,2009-12-01
"BG Innere Stadt Wien, 71 S 62/09h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/aabd8378ef7e9e21c1257a6c00557bed!OpenDocument,1060,2009-12-01
"LG Salzburg, 23 Se 401/09d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1ced179399dcb357c1257a6c006994a4!OpenDocument,6031,2009-12-01
"BG Hartberg, 6 Se 8/09v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6d34bf42beb9e23dc1257a6c006bad63!OpenDocument,8230,2009-12-01
"BG Favoriten, 45 S 165/09v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1e70a22bb3903510c1257a6c0058a841!OpenDocument,1100,2009-12-01
"BG Güssing, 4 S 23/09i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/46db8e102bac019cc1257a6c0064258d!OpenDocument,7535,2009-12-01
"BG Favoriten, 45 S 171/09a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5f2a6226ee586d87c1257a6c0058a8b6!OpenDocument,1100,2009-12-01
"BG Favoriten, 45 S 178/09f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/728a08872fcde11bc1257a6c0058a910!OpenDocument,1100,2009-12-01
"LG Wiener Neustadt, 10 S 136/09t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a2f0b2717eecec9cc1257a6c0063378e!OpenDocument,2351,2009-12-01
"LG Korneuburg, 36 S 54/06t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/172a4ae7f6cccb33c1257a6c006105ed!OpenDocument,2005,2009-12-01
"BG Fünfhaus, 43 S 72/09h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5180cc11e73f20e7c1257a6c0059c568!OpenDocument,1140,2009-12-01
"BG Zell am Ziller, 4 S 20/05t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/eae0032c120bd275c1257a6c007002df!OpenDocument,6290,2009-12-01
"BG Wiener Neustadt, 10 Se 8/09d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/461e6a215eda84a2c1257a6c00630cd7!OpenDocument,2822,2009-12-01
"HG Wien, 5 S 198/09s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3b6eb6ca7a72b08ac1257a6c0056f354!OpenDocument,1150,2009-12-01
"HG Wien, 5 S 73/06d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/038251b3300eccf0c1257a6c0056e2cd!OpenDocument,1140,2010-01-01
"BG Villach, 18 S 1/10h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2e08bed3e6766bf0c1257a6c006db751!OpenDocument,9530,2010-01-01
"BG Favoriten, 41 S 2/10w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1a0a4df7e835c145c1257a6c005804ce!OpenDocument,1100,2010-01-01
"BG Favoriten, 42 S 6/10s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/86a9527bacfd71e5c1257a6c00582aaa!OpenDocument,1100,2010-01-01
"BG Favoriten, 42 S 14/10t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9249fe82137675e0c1257a6c00582b09!OpenDocument,1100,2010-01-01
"BG Favoriten, 42 S 15/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/be74c65434db11bcc1257a6c00582b12!OpenDocument,1100,2010-01-01
"BG Favoriten, 42 S 13/10w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3588dfe240005ad2c1257a6c00582b02!OpenDocument,1100,2010-01-01
"BG Graz-West, 311 S 48/09x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5ddd64053c6b5ef1c1257a6c006bccff!OpenDocument,8020,2010-01-01
"LG Salzburg, 23 Se 396/09v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2cbd857849679b04c1257a6c0069948a!OpenDocument,5110,2010-01-01
"BG Tamsweg, 3 S 5/09d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1e6caeec228d54e4c1257a6c0069d26d!OpenDocument,5582,2010-01-01
"HG Wien, 4 S 11/04a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c1de4d46b8f5d014c1257a6c00560418!OpenDocument,1150,2010-01-01
"BG Favoriten, 43 S 4/10d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/15456293d80a604ac1257a6c00584dd0!OpenDocument,1100,2010-01-01
"LG Salzburg, 23 Se 299/08b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/45db5f2f0a32dd0cc1257a6c00699174!OpenDocument,5020,2010-01-01
"BG Favoriten, 43 S 3/10g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b897e6432e5c2271c1257a6c00584dc9!OpenDocument,1100,2010-01-01
"BG Innere Stadt Wien, 67 S 5/10y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5fb60459cf171742c1257a6c00550823!OpenDocument,1050,2010-01-01
"BG Liesing, 3 S 67/09v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/dc7dea7129d11400c1257a6c005b7e71!OpenDocument,1230,2010-01-01
"BG Schwaz, 24 S 1/10z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6dd0a4fb0d42eb0cc1257a6c006ff79a!OpenDocument,6134,2010-01-01
"BG Favoriten, 46 S 1/10k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/90c595566894dd9ec1257a6c0058d916!OpenDocument,1100,2010-01-01
"BG Favoriten, 46 S 16/10s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3f72ce4ce00fefedc1257a6c0058da18!OpenDocument,1100,2010-01-01
"BG Silz, 5 S 27/09d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/24f01a5504e77b95c1257a6c006e23c4!OpenDocument,6421,2010-01-01
"BG Innere Stadt Wien, 66 S 4/06p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2c01186664d83b80c1257a6c0054df7f!OpenDocument,1030,2010-01-01
"BG Innere Stadt Wien, 65 S 6/10f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/08b0ce5653961e5cc1257a6c0054be8b!OpenDocument,1050,2010-01-01
"BG Telfs, 6 Se 8/09b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6d5fe826cfc558a6c1257a6c006f2399!OpenDocument,2340,2010-01-01
"BG Lambach, 4 S 16/09a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e9bdfb3b54efc998c1257a6c0067c83f!OpenDocument,4650,2010-01-01
"BG Sankt Veit an der Glan, 1 S 5/10m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8f17c8f29932c54ac1257a6c006d81ea!OpenDocument,9343,2010-01-01
"BG Innere Stadt Wien, 68 S 59/09w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1d7d903fb8aebb18c1257a6c00552081!OpenDocument,1030,2010-01-01
"BG Favoriten, 46 S 14/10x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/dc630e77c8462c1ac1257a6c0058da08!OpenDocument,1100,2010-01-01
"BG Silz, 5 S 28/09a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9ed6afe4ce7b2e39c1257a6c006e23d3!OpenDocument,6426,2010-01-01
"BG Favoriten, 45 S 5/10s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/283b66ec2cf214e6c1257a6c0058a99f!OpenDocument,1100,2010-01-01
"BG Hartberg, 6 Se 9/09s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b01ec80c8225f076c1257a6c006bad6c!OpenDocument,8230,2010-01-01
"BG Fünfhaus, 19 S 60/09t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/938d4455d052c34fc1257a6c00599ea7!OpenDocument,1150,2010-01-01
"BG Innsbruck, 25 S 6/10v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/925b99b638fa4243c1257a6c006efe70!OpenDocument,8200,2010-01-01
"BG Innere Stadt Wien, 64 S 7/10w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1983c0a4b871b385c1257a6c00548ccd!OpenDocument,1050,2010-01-01
"BG Graz-West, 311 S 14/08w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9ddf1a1d1e299e22c1257a6c006bc514!OpenDocument,8053,2010-01-01
"BG Favoriten, 45 S 17/10f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e624c74c8dbfb6e1c1257a6c0058a9f1!OpenDocument,1100,2010-01-01
"BG Innere Stadt Wien, 63 S 9/10g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a841c6b04168ced7c1257a6c005425d7!OpenDocument,1050,2010-01-01
"BG Innsbruck, 25 S 2/10f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3bed73e2f7a67696c1257a6c006efe41!OpenDocument,6020,2010-01-01
"BG Hall (in Tirol), 13 S 2/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/500a0242ed6dcc12c1257a6c006e4218!OpenDocument,6112,2010-01-01
"BG Favoriten, 45 S 16/10h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/59910b28ab3deb2ac1257a6c0058a9eb!OpenDocument,1040,2010-01-01
"BG Favoriten, 42 S 19/10b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8576177a5f5a9d45c1257a6c00582b26!OpenDocument,1100,2010-01-01
"HG Wien, 5 SEU 1/09w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bc412336c539e234c1257a6c005724af!OpenDocument,9403,2010-01-01
"BG Braunau am Inn, 2 S 1/10f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1e5d774872137938c1257a6c00647ac2!OpenDocument,5280,2010-01-01
"BG Landeck, 6 S 28/09y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cd275a01d130c27ec1257a6c006fbf46!OpenDocument,6500,2010-01-01
"BG Innere Stadt Wien, 68 S 51/09v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a5e9c237e92af76bc1257a6c00552015!OpenDocument,1050,2010-01-01
"HG Wien, 5 S 5/10k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6226bbf5e58e3b24c1257a6c0056f3c2!OpenDocument,1140,2010-01-01
"LG Salzburg, 44 Se 279/09t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/734dd5b790d7f024c1257a6c0069b193!OpenDocument,5023,2010-01-01
"BG Favoriten, 46 S 20/10d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4a49932c2ce98b9cc1257a6c0058da38!OpenDocument,1100,2010-01-01
"BG Leopoldstadt, 17 S 7/10p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e649c963192b59e7c1257a6c005f29ad!OpenDocument,1020,2010-01-01
"BG Favoriten, 41 S 59/10b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7e48f7862515ba12c1257a6c00580630!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 29/10s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/46434068e7adcfafc1257a6c0058057d!OpenDocument,1100,2010-02-01
"BG Fünfhaus, 43 S 83/09a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/58c6a4360ba5b65dc1257a6c0059c629!OpenDocument,1150,2010-02-01
"LG Feldkirch, 13 S 39/05y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a3a3edbc3097b491c1257a6c0071b7af!OpenDocument,6900,2010-02-01
"BG Favoriten, 41 S 43/10z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fde2bbc16458708dc1257a6c005805d9!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 22/10m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b2e70029d687926bc1257a6c00580554!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 25/10b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c0f7e74f89f8ee83c1257a6c00580566!OpenDocument,1100,2010-02-01
"HG Wien, 2 S 21/10s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bee8bfe50702fcf8c1257a6c0055ae08!OpenDocument,1090,2010-02-01
"BG Favoriten, 42 S 20/10z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/acffb3d9cf685ee9c1257a6c00582b2f!OpenDocument,1100,2010-02-01
"BG Favoriten, 42 S 21/10x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4dd6963851875a7bc1257a6c00582b34!OpenDocument,1100,2010-02-01
"BG Favoriten, 13 S 162/05m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a242c2012bf70121c1257a6c0057ec92!OpenDocument,1100,2010-02-01
"BG Favoriten, 42 S 32/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1ad0af89b2503a3bc1257a6c00582b78!OpenDocument,1100,2010-02-01
"BG Favoriten, 42 S 26/10g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c55b0a1fde8a2582c1257a6c00582b57!OpenDocument,1100,2010-02-01
"BG Innere Stadt Wien, 67 S 12/10b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5367ce049d16bae2c1257a6c00550895!OpenDocument,1110,2010-02-01
"BG Favoriten, 41 S 45/10v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6b25a15ae22a5529c1257a6c005805e6!OpenDocument,1100,2010-02-01
"BG Wels, 19 S 14/10x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/e7bdddc1dd66e40ec1257a6c0067ed9e!OpenDocument,4614,2010-02-01
"BG Favoriten, 42 S 54/10z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0eeb156f07bb3551c1257a6c00582bff!OpenDocument,1100,2010-02-01
"BG Favoriten, 43 Se 2/10k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b6806c6fa76e1cffc1257a6c005859b4!OpenDocument,1100,2010-02-01
"BG Favoriten, 43 S 18/10p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7667d5568f3a76b8c1257a6c00584ea1!OpenDocument,1100,2010-02-01
"BG Favoriten, 42 S 34/10h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3bc6868c81e0e4f7c1257a6c00582b84!OpenDocument,1100,2010-02-01
"BG Favoriten, 43 S 22/10a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/23a9b749ecff6fddc1257a6c00584eec!OpenDocument,1100,2010-02-01
"BG Innere Stadt Wien, 71 S 13/10d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f7d28e6116cebdbfc1257a6c00557ceb!OpenDocument,1050,2010-02-01
"BG Favoriten, 42 S 35/10f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/45e5d7ed22e300ccc1257a6c00582b8a!OpenDocument,1100,2010-02-01
"BG Innere Stadt Wien, 68 S 10/10s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0877a80887db99b6c1257a6c00552111!OpenDocument,1120,2010-02-01
"BG Favoriten, 41 S 17/10a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/42e8b05e4b02a7f1c1257a6c0058053a!OpenDocument,1100,2010-02-01
"BG Innere Stadt Wien, 66 S 12/06i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/ab76db59202ae9c9c1257a6c0054e023!OpenDocument,1060,2010-02-01
"BG Innere Stadt Wien, 64 S 18/10p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/14bc20a9abaa9401c1257a6c00548e68!OpenDocument,1050,2010-02-01
"BG Innere Stadt Wien, 66 S 5/05h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2eb9d89f6347803ac1257a6c0054dc94!OpenDocument,1050,2010-02-01
"BG Innere Stadt Wien, 66 S 28/04i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c379bee01232073bc1257a6c0054dbf8!OpenDocument,1110,2010-02-01
"BG Innere Stadt Wien, 66 S 3/04p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7368d4a713316742c1257a6c0054da3a!OpenDocument,1110,2010-02-01
"BG Innere Stadt Wien, 63 S 22/10v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/da68cc4f57a08a0fc1257a6c0054293c!OpenDocument,2301,2010-02-01
"BG Innere Stadt Wien, 64 S 19/10k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/adb3be5979004f77c1257a6c00548e93!OpenDocument,1030,2010-02-01
"BG Innere Stadt Wien, 63 S 19/10b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8ff3ac4c4e65ea6cc1257a6c005428a8!OpenDocument,1110,2010-02-01
"BG Innere Stadt Wien, 66 S 28/05s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6a176e2fb3a1e72fc1257a6c0054dea8!OpenDocument,1060,2010-02-01
"BG Innere Stadt Wien, 67 S 9/10m",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2b95384875eb159bc1257a6c00550862!OpenDocument,1050,2010-02-01
"BG Innere Stadt Wien, 66 S 9/05x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/6ec6d7d1d4ce4898c1257a6c0054dd09!OpenDocument,1060,2010-02-01
"BG Innere Stadt Wien, 71 S 17/10t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f8171c15a94f952dc1257a6c00557d14!OpenDocument,1110,2010-02-01
"BG Innere Stadt Wien, 66 S 3/06s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/f1e0ed308404b7f3c1257a6c0054df70!OpenDocument,1030,2010-02-01
"BG Innere Stadt Wien, 66 S 6/06g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b7b790b7eba491e7c1257a6c0054dfbd!OpenDocument,1110,2010-02-01
"BG Favoriten, 46 S 32/10v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9a3c3a22cc6d5042c1257a6c0058dab1!OpenDocument,1100,2010-02-01
"BG Favoriten, 46 S 34/10p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/32340a1ee57b4dfcc1257a6c0058dabe!OpenDocument,1100,2010-02-01
"BG Purkersdorf, 4 S 2/10x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/59660c210eb59d08c1257a6c005bac02!OpenDocument,3002,2010-02-01
"BG Innere Stadt Wien, 66 S 13/05k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2802b533f401c08dc1257a6c0054dd73!OpenDocument,1050,2010-02-01
"BG Fünfhaus, 18 S 7/10t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d6f70878cb988c2fc1257a6c005980f7!OpenDocument,1140,2010-02-01
"BG Fünfhaus, 18 S 6/10w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/84fee39cffc63cd3c1257a6c005980e8!OpenDocument,1140,2010-02-01
"BG Favoriten, 43 S 24/10w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/cf572cd1aaec58eac1257a6c00584efa!OpenDocument,1100,2010-02-01
"BG Güssing, 4 S 22/09t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b756a3a03edf46e8c1257a6c00642581!OpenDocument,7540,2010-02-01
"BG Favoriten, 43 S 67/09t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/d3c92a52db9a5aa3c1257a6c00584d37!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 38/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3792b15ccad66a99c1257a6c005805b6!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 27/10x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/93ef15fa5f3c8c95c1257a6c00580572!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 55/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/57c59c4e589562d6c1257a6c0058061a!OpenDocument,1100,2010-02-01
"HG Wien, 5 SEU 1/10x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/016d814d72b4c702c1257a6c005724b9!OpenDocument,6054,2010-02-01
"BG Favoriten, 41 S 40/10h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b3dec9182f9b4cebc1257a6c005805c2!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 54/10t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/93629d63e7694c4fc1257a6c00580616!OpenDocument,1100,2010-02-01
"BG Rattenberg, 4 S 2/10k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b2c71253fbfa2862c1257a6c006fb584!OpenDocument,6311,2010-02-01
"BG Bregenz, 22 S 34/08f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9ec9cfcf51f95f65c1257a6c00709664!OpenDocument,6900,2010-02-01
"BG Favoriten, 41 S 68/10a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/82c1805872fab33dc1257a6c00580667!OpenDocument,1100,2010-02-01
"BG Innsbruck, 24 S 4/10t",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2a5cb965faba8cf0c1257a6c006ed96f!OpenDocument,6020,2010-02-01
"BG Favoriten, 46 S 39/10y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3b338112dbf2edddc1257a6c0058dafe!OpenDocument,1100,2010-02-01
"BG Fünfhaus, 19 S 4/10h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/a734dc670fc220a9c1257a6c0059a101!OpenDocument,1140,2010-02-01
"BG Favoriten, 45 S 23/10p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3c279ea4ff8303dec1257a6c0058aa2c!OpenDocument,2410,2010-02-01
"BG Favoriten, 45 S 46/10w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9d8c5eb22a1d8803c1257a6c0058aafb!OpenDocument,1100,2010-02-01
"BG Ferlach, 2 S 3/10s",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/32055a82229a70ebc1257a6c006c4c43!OpenDocument,9181,2010-02-01
"BG Innsbruck, 21 S 6/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/939bde9d978f7feec1257a6c006e6d33!OpenDocument,6020,2010-02-01
"LG Leoben, 17 S 8/07f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/def2c08ca8b7f946c1257a6c006a5dbe!OpenDocument,8753,2010-02-01
"BG Favoriten, 42 S 25/10k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/93257e2ac47d1d10c1257a6c00582b51!OpenDocument,1100,2010-02-01
"BG Favoriten, 42 S 69/09d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/9b9a4156e1ad5cf6c1257a6c0058296a!OpenDocument,1100,2010-02-01
"BG Gmunden, 8 S 5/10z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/bcba2426768e9952c1257a6c0064c567!OpenDocument,4810,2010-02-01
"HG Wien, 42 S 76/99d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/7588c17f2f071a9ac1257a6c0057df64!OpenDocument,1060,2010-02-01
"BG Favoriten, 45 S 26/10d",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/b5089a5eb7a5d338c1257a6c0058aa41!OpenDocument,1100,2010-02-01
"BG Favoriten, 45 Se 10/09z",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2c8fb9dc78c7077fc1257a6c0058bfdc!OpenDocument,1100,2010-02-01
"BG Favoriten, 45 S 20/10x",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/adb903135a97d117c1257a6c0058aa1a!OpenDocument,1100,2010-02-01
"BG Favoriten, 45 S 50/10h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/8d24c1570aa49b5fc1257a6c0058ab26!OpenDocument,1100,2010-02-01
"BG Favoriten, 45 S 35/10b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/fe9e5fef580c0725c1257a6c0058aa95!OpenDocument,1100,2010-02-01
"BG Kufstein, 6 S 7/10g",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/5e2241676d924f21c1257a6c006f9eab!OpenDocument,6300,2010-02-01
"BG Favoriten, 45 S 44/10a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/59abbed96dc35310c1257a6c0058aaed!OpenDocument,1100,2010-02-01
"BG Ferlach, 2 S 2/10v",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/88891d9572cc1a7ec1257a6c006c4c2f!OpenDocument,9170,2010-02-01
"BG Montafon, 6 Se 5/09w",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/3f73c90dec5fd7e1c1257a6c00703fb7!OpenDocument,6773,2010-02-01
"BG Favoriten, 44 S 3/10i",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/30a7f60a08db637dc1257a6c00587b8b!OpenDocument,1100,2010-02-01
"BG Favoriten, 44 S 16/10a",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/953fb555727efac5c1257a6c00587be0!OpenDocument,1100,2010-02-01
"BG Bruck an der Mur, 8 Se 10/09k",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/c478d3a2224f4a90c1257a6c0069fb05!OpenDocument,8605,2010-02-01
"LG Salzburg, 44 Se 284/09b",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/2cce86c5cf02729bc1257a6c0069b19f!OpenDocument,5020,2010-02-01
"BG Favoriten, 44 S 12/10p",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/1621b04c5454a57ec1257a6c00587bcb!OpenDocument,1100,2010-02-01
"BG Favoriten, 44 S 6/10f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4c144e4948b2094cc1257a6c00587ba4!OpenDocument,1100,2010-02-01
"BG Favoriten, 41 S 134/09f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/4a18d788a019a1c4c1257a6c00580470!OpenDocument,1100,2010-03-01
"BG Wiener Neustadt, 3 Se 24/09f",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/435a72e4e72a1e7dc1257a6c0062fd4e!OpenDocument,2604,2010-03-01
"BG Hietzing, 12 S 6/10y",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/53793ea2f644d23cc1257a6c0058fbd7!OpenDocument,1130,2010-03-01
"BG Favoriten, 41 S 74/10h",https://edikte.justiz.gv.at/edikte/id/idedi8.nsf/0/0dad1f1c6c6a30bac1257a6c005806a7!OpenDocument,1230,2010-03-01
